id,title,reason,description,create_time,equipment,location,gz_tag,qj_tag,xw_tag
2995,松辽YJ6501高温易熄火,对故障现象和试验结果进行分析，该车故障是因分火头与分电器凸轮轴之间装配过紧造成的。当发动机温度高时，由于分电器凸轮轴膨胀而将分火头胀裂，并因裂纹漏电而使发动机断火停机；发动机温度降低后，凸轮轴复原，分火头裂纹也基本消失，漏电现象大大减轻，发动机便能维持工作。,发动机大修后常温下能正常起动，但运转约20分钟就极易熄火；待发动机冷却后又能顺利起动。,2017/5/3 0:00,松辽YJ6501,天津,高温易熄火,发动机,知道故障不修理
2996,解放CA1090踩制动踏板时大灯亮,若接铁不良，电流便经制动灯开关一制动灯灯丝一尾灯灯丝一灯光继电器一接铁，此时，灯光继电器便使大灯电路自动接通，从而出现了一踩制动踏板大灯就亮的现象。,行驶中出现踩制动踏板时大灯亮的现象。故障初期偶有上述情况，由于没有及时送修，致使故障逐步加重，以致后来每踩制动踏板大灯都亮。,2017/6/8 0:00,解放CA1090,呼和浩特,踩制动踏板时大灯亮,制动踏板,意外
2997,WZ901轮式装甲安全车交流发电机不发电故障,电流表串联在蓄电池和发电机之间，表盘中央为“0”，两旁各有读数，并标有“＋”、“－”两个标记。当发电机向蓄电池充电时，指示为“＋”；当蓄电池向用电设备供电时，指示为“－”，即表示放电。指示灯则由中性点电压控制，中性点电压等于发电机输出电压的一半。当发电机电压低于蓄电池电动势时，充电指示亮，表示蓄电池放电；当发电机电压高于蓄电池电动势时，充电指示灯熄灭。,行驶中突然电流表指向“－”，充电指示灯点亮。,2017/3/1 0:00,WZ901轮式装甲安全车,长春,交流发电机不发电故障,交流发电机,不懂保养汽车
2998,解放CA1090扭杆弹力失准与变速器故障,根据该车前悬架的结构特点，当扭杆弹簧调整螺钉与后固定臂间的胶皮垫损坏后，虽然汽车在静态时调整螺钉的高度一致，但相当于增加了左边扭杆弹簧调整螺钉的长度，减小了左扭杆弹簧的预扭力。,该车行驶一段距离后，连续出现变速器第一轴后轴承（50306＃）损坏故障。,2017/3/2 0:00,解放CA1090,哈尔滨,扭杆弹力失准与变速器故障,扭杆与变速器,操作分心
2999,WZ901轮式装甲安全车排气管“隆、隆”声,根据技术标准，该车气门座圈与座孔应有0．056－0．106毫米的过盈量，以确保气门座圈不会松动脱出。若过盈量不足或气门座圈质量不佳，气门座圈就可能因松动而在发动机工作时跳出座孔，致使气缸严重漏气，该缸即无法工作；当未燃烧的混合气排至排气管时遇炽热点后即产生爆燃，隆、隆声即由此而来。,该车行驶中发动机个别气缸突然不工作，动力明显下降，而且排气管出现有节奏的“隆、隆”声。,2017/3/3 0:00,WZ901轮式装甲安全车,沈阳,排气管“隆、隆”声,排气管,意外
3000,WZ901保安车分离轴承烧蚀引发的故障,由于分离轴承的内、外圈和保持器等严重烧蚀且抱死，致使分离轴承无法转动，这样，在踩下离合器踏板使离合器分离时，分离轴承便与离合器主动盘上的分离杠杆产生较大的摩擦阻力，致使发动机起动困难，并产生异响；而发动机息速运转时，踩下离合器踏板后则因摩擦阻力过大而易熄火。,挂空挡时发动机能顺利起动，但若踩下离合器踏板发动机则难以起动，此时用手摇柄也很难将曲轴摇转。而且，发动机怠速运转时只要踩下离合器踏板，发动机便立即熄火。,2017/3/6 0:00,WZ901保安车,天津,分离轴承烧蚀引发的故障,分离轴,粗心
3001,ZSL92式轮式步兵战车发动机连续“抱轴”,该车故障是因第4道主轴承座孔加工不合格造成的。,该车行驶发动机第4道主轴承就出现“抱轴”现象。,2017/8/1 0:00,ZSL92式轮式步兵战车,石家庄,发动机连续“抱轴”,发动机,没有阅读说明书
3002,WZ901保安车变速器出现齿轮撞击声,汽车行驶中由高速挡换低速挡时，加“空油”的目的是适当提高中间轴齿轮的转速，使其能与第2轴齿轮的转速相适应，以免因两齿轮转速不同而难以啮合并发出撞击声。但若加“空油”不当或没有起到加“空油”的作用，即会出现减挡困难并出现齿轮撞击声。该车由于化油器主供油装置中缺少泡沫管，加“空油”时汽油完全以液态喷出，致使发动机加速性能变得很差，亦即发动机转速提高迟缓，在松抬离合器踏板时变速器中间轴的转速没有提高，所以踩下离合器踏板挂低挡时，欲啮合的一对齿轮的转速并未同步，故减挡困难，并有齿轮撞击声。,该车行驶中增挡很顺利，但减挡却很困难，且变速器内有齿轮撞击声。,2017/2/3 0:00,WZ901保安车,太原,变速器出现齿轮撞击声,变速器,上次修理失当
3003,ZSL92式轮式步兵战车熔丝连续熔断,为提高全车电路的安全性和可靠性，在电路中串联了1只直流接触器。这样，全车用电设备所需的电流首先经过30安熔丝，尔后经过直流接触器，再进人各用电设备。直流接触器线圈的电路是由点火开关控制的，当点火开关处于空挡位置时，因直流接触器线圈回路处于断开状态，故直流接触器的常开触点亦处于断开状态。此时，全车的用电设备除驾驶室内灯、工作灯插座、示宽灯之外，均处于被切断状态。,间行驶时发动机突然熄火，全车照明灯也同时熄灭。经检查，蓄电池存电充足，导线连接牢固，最后发现30安熔丝熔断了。更换同样型号熔丝后，照明系统恢复正常，但只要将点火开关置于1挡位置，30安熔丝立刻熔断。,2017/5/12 0:00,ZSL92式轮式步兵战车,乌鲁木齐,熔丝连续熔断,熔丝,不定时检查车况
3004,跃进NJ1041MS制动阀漏气故障,首先怀疑是制动阀各橡胶密封不严所致，于是对制动阀进行拆检，没有发现明显故障，保养装复后，故障还存在。其次，仔细分析该车的制动系统的工作情况，主车与挂车之间有挂车制动阀，假若挂车制动阀漏气，则漏气即可通过控制阀从制动阀排气口排出，造成制动阀漏气的假象。 为验证判断正确与否，拆下挂车制动阀与制动阀相通的气管进行试验，结果挂车制动阀漏气，对该阀进行拆，发现该阀上气室膜片锁紧钉松动，芯杆平衡孔堵塞，上、下气室“O”型密封圈老化。由于挂车制动阀芯杆平衡孔堵塞，在制动阀不工作时，挂车制动阀上气室漏气的压缩空气不能直接排出，面通过管由道由制动阀排气孔排出，当制动阀工作时，排气孔关闭，制动系统工作良好。,该车发动机工作时贮气筒有气，制动阀不工作时，排气口处漏气，且气压越高，漏气越严重，而工作时一切正常。,2017/5/3 0:00,跃进NJ1041MS,银川,制动阀漏气故障,制动阀,没有阅读说明书
3005,远达SCZ5090GJYEQ蓄电池突然损坏,先断开电源总开关，再检查蓄电池“+”极柱至起动机电磁开关的火线接线柱之间的导线是否有绝缘胶皮破损的部位，若正常，再检查起动机电磁开关上的接线柱至电流表“-”接线柱之间的红色绝缘胶皮有无烧损痕迹。若正常，很可能是起动机电磁开关内部短路，经检查，发现电磁开关上的接触盘脱落，造成蓄电池短路造成的。,在运行中突然从驾驶室冒出一股白烟，并出现导线绝缘胶皮的气味，电流表无大电流放电现象。驾驶员立即停车检查，发现蓄电池盖与负极桩头之间产生缝隙，并从缝隙中产生大量的白色粉末。,2017/5/9 0:00,远达SCZ5090GJYEQ,西宁,蓄电池突然损坏,蓄电池,不懂保养汽车
3006,跃进NJ1041MS排气管冒黑烟,表明混合气过浓，燃烧不完全。主要原因是汽车发动机超负荷，气缸压力不足，发动机温度过低，化油器调整不当，空气滤芯堵塞，个别气缸不工作及点火过迟等。,该车在行驶过程中排气管冒出大量黑烟。,2017/3/26 0:00,跃进NJ1041MS,西安,排气管冒黑烟,排气管,操作分心
3007,铁马XC2200舟桥车怠速不稳,混合气过稀，混合气偏浓。检查进气管路没有破损，拔掉四个缸喷油器的电源控制插头，打马达，车启动了，但是3s后烧完进气道内剩余燃油又一次熄火。车启动了，但怠速时还是耸车，忽高忽低要熄火的样子。,该车怠速耸车，转速忽高忽低，遇红灯时常会熄火。,2017/3/6 0:00,铁马XC2200舟桥车,拉萨,怠速不稳,混合气,没有阅读说明书
3008,远达SCZ5090GJYEQ输油泵故障,先将喷油泵拆下，接通低压管路，用手转动高压泵驱动轴，发现高压泵顺着发火次序向外泵油，说明高压泵无故障。又将输油泵拆下，接通进油出油软管，若输油泵工作正常，当你压摇臂时，输油泵出油管应流油。但反复压摇臂，并无一滴油流出，试着向进油管吹气畅通无阻，倒着吹畅通。证实输油泵膜片破裂。更换输出泵后，启动成功。,在行驶中突然熄火，当天行驶了400km时增加油，然后行车不足50km就熄火。,2017/3/9 0:00,远达SCZ5090GJYEQ,成都,输油泵故障,输出泵,粗心
3009,跃进NJ1041MS发动机无法启动,变速箱电脑为监测自动变速器油温，不可能在非启动位产生一个断开信号。为了进一步确认故障，用专用工具把启动锁止开关信号线的一端（即变速箱电脑33#接线）从变速箱电脑插座上拿掉。给变速箱电脑一个档位锁止开关断开的信号，再启动发动机，果然着车。,该车启动，但打开发动机出现无法启动。,2017/7/6 0:00,跃进NJ1041MS,贵阳,发动机无法启动,发动机,粗心
3010,铁马XC2200舟桥车无法启动故障,打开发动机前端的正时壳，正时传动机构普遍采用链条传动式，认真的检查了正时记号，结果发现正时链条装错一齿，故障点终于收到了。重新将正时链条装复，试车，一切正常。,该车大修之后，有着车迹象，但始终不能顺利启动。,2017/3/28 0:00,铁马XC2200舟桥车,重庆,无法启动故障,链条,驾驶不当
3011,骊山LS6911空调故障,发动机舱左侧保险丝盒内找到空调继电器，发现继电器的4个脚有2个电源，一个到空调压缩机，而没有继电器的控制信号。看到有两个地方似乎有烧蚀痕迹。于是又打开电脑的另一面，发现有一电阻被烧黑。用万用表测量此电阻不通，阻值无穷大。查看附近与此相似的电阻，阻值为10Ω。于是我换上一个10Ω电阻，再试空调一切正常。,该车装备全自动空调，但启动车后，打开空调，空调不致冷,2017/4/29 0:00,骊山LS6911,昆明,空调故障,空调,修理不当
3012,铁马XC2200舟桥车空调不致冷,低压管由于以前发生泄漏铆接过。买回一根新的低压管，重新抽真空，加入适量的压缩机油，注入冷媒，故障终于排除了。,已经换了压缩机、膨胀阀和干燥瓶，同时也清洗了整个空调系统的管道。用压缩空气吹都畅通无阻。这期间换过2个压缩机、2个干燥瓶、4个膨胀阀和1个冷凝器。,2017/3/31 0:00,铁马XC2200舟桥车,广州,空调不致冷,空调,没有阅读说明书
3013,WJ94装甲防暴发动机不能启动,用一支发光二极管试灯，其“十”端接蓄电池正极，“一”端触接ECU上23号引脚，此时试灯发亮，这说明23号引脚线路中有搭铁故障。经仔细检查，在位于发动机舱内通往ECU的主线束丛中，查到了这根已破皮的IGF信号线，发现它已和车身相触而搭铁，分析为事帮碰撞所致。逐用绝缘胶带缠住破损入，并整理好这束导线，再次启动马达。测量ECU中23号引脚处电压为0.1V。试着多启动几次马达，发动机竟顺利启动。,该车因事故碰撞车身前部变形被拖进维修厂。经钣金修复，喷漆后发动机不能启动。,2017/3/28 0:00,WJ94装甲防暴,珠海,发动机不能启动,发动机,不定时检查车况
